id_contrato,text,label_text,label
CO1.PCCNTR.6631216,CONTRATO DE ARRENDAMIENTO DE UN INMUEBLE PARA EL FORTALECIMIENTO DE LOS PROGRAMAS Y PROCESOS EDUCATIVOS; ACTIVIDADES CULTURALES; DEPORTIVAS; RECREATIVAS PEDAGÓGICAS; QUE BUSCAN PROMOVER OBJETIVOS SOCIALES PARA GENERAR CONVIVENCIA; Y LA VALORACIÓN PROFESIONAL; SOCIAL Y HUMANA DE LA COMUNIDAD EDUCATIV,SUFICIENTE,1
CO1.PCCNTR.938127,Realizar el acompañamiento al fortalecimiento de las mesas ambientales municipales; corregimentales y temáticas,SUFICIENTE,1
CO1.PCCNTR.3246994,PRESTAR LOS SERVICIOS DE APOYO A LA GESTIÓN COMO PROFESIONAL 1; EN LA COORDINACIÓN DE LOS DIFERENTES TRAYECTOS Y ACTIVIDADES DE LA ESTRATEGIA VÍAS ACTIVAS Y SALUDABLES; DE LA SUBDIRECCIÓN DE FOMENTO DEPORTIVO Y RECREATIVO DEL INDER DE MEDELLÍN,SUFICIENTE,1
CO1.PCCNTR.1523932,SERVICIOS_2020_EMS_TH_TU Prestación de servicios de apoyo a la gestión para realizar los procesos preoperativo y de recolección; asesoramiento a empresas; validación; análisis; consistencia y envíos de la información de la EMS para los periodos a recolectar en la ejecución del contrato de mayo y jun,SUFICIENTE,1
CO1.PCCNTR.4246245,Prestar los servicios para la atención a la primera infancia en los hogares comunitarios de bienestar HCB tradicional; de conformidad con el manual operativo de la modalidad comunitaria; el lineamiento técnico para la atención a la primera infancia y las directrices establecidas por el ICBF; en armo,SUFICIENTE,1
CO1.PCCNTR.8286682,Unir esfuerzos; tecnológicos; administrativos y técnicos entre el Municipio de Puerto Salgar y la Agencia Pública de Empleo del SENA para generar oportunidades laborales de inclusión al empleo en la región a través de las empresas inscritas en la APE,SUFICIENTE,1
CO1.PCCNTR.8772001,PRESTACIÓN DE SERVICIOS PROFESIONALES PARA LA GENERACIÓN DE CONTENIDOS PERIODÍSTICOS; INFORMATIVOS Y COMUNICATIVOS QUE FORTALEZCAN LA DIVULGACIÓN DE LA GESTIÓN INSTITUCIONAL; LAS ESTRATEGIAS DE COMUNICACIÓN DIGITAL Y LA IMAGEN DE LA ADMINISTRACIÓN MUNICIPAL,SUFICIENTE,1
CO1.PCCNTR.6390725,El ARRENDADOR se compromete a dar en arrendamiento el inmueble ubicado en BARRIO FATIMA (sin nomenclatura) destinado para el funcionamiento de las oficinas de la registraduría municipal de SANTA CRUZ en el departamento de Nariño,SUFICIENTE,1
CO1.PCCNTR.9739461,GOBIERNO_2026_EDI_EDID_BD_TH_TU_IINT Prestación de servicios de apoyo a la gestión para desarrollar actividades de sensibilización; recolección de información; seguimiento y acompañamiento a las fuentes durante el levantamiento de datos de la Encuesta sobre Ambiente y Desempeño Institucional Naciona,SUFICIENTE,1
CO1.PCCNTR.6668946,REALIZAR LA INTERVENTORÍA TÉCNICA; ADMINISTRATIVA; FINANCIERA; SOCIAL; AMBIENTAL; CONTABLE Y JURIDICA AL CONTRATO CUYO OBJETO ES: CONTRATARMEDIANTE EL SISTEMA DE PRECIOS UNITARIOS A MONTO AGOTABLE; LAS OBRAS DE REHABILITACIÓN Y/O CONSERVACIÓN Y/O MEJORAMIENTO Y/O MANTENIMIENTO DE PARQUES DE PROXIM,SUFICIENTE,1
CO1.PCCNTR.4544390,CONTRATACION DE LA PRESTACION DE SERVICIOS PROFESIONALES DE UN ABOGADO ESPECIALISTA PARA LA DIRECCION OPERATIVA DE SALUD PUBLICA DEL DEPARTAMENTO ADMINISTRATIVO DISTRITAL DE SALUD - DADIS.,REQUIERE_REVISION,0
CO1.PCCNTR.1904346,PRESTAR SERVICIOS DE APOYO A LA GESTIÓN EN LA ADMINISTRACIÓN; OPERACIÓN Y ACTUALIZACIÓN DE HERRAMIENTAS TECNOLÓGICAS QUE PERMITAN LA SISTEMATIZACIÓN DEL MONITOREO Y TABLERO DE CONTROL INSTITUCIONAL DEL ICBF A CARGO DE LA SUBDIRECCIÓN DE MONITOREO Y EVALUACIÓN,SUFICIENTE,1
CO1.PCCNTR.2445956,Fortalecer el Programa de Vigilancia de la Calidad del Agua para Consumo Humano a través de la prestación del servicio de algunos análisis microbiológicos y fisicoquímicos en aguas de consumo humano y uso recreativo y de diferentes sustancias de interés sanitario que comprometen la salud pública; co,SUFICIENTE,1
CO1.PCCNTR.1627492,LA PRESTACIÓN DE LOS SERVICIOS EN HOSPITALIZACIÓN Y ASISTENCIA PSIQUIÁTRICA A LOS USUARIOS Y BENEFICIARIOS DEL SSFFMM CENTRALIZADOS AL ESTABLECIMIENTO DE SANIDAD MILITAR DEL BATALLÓN DE SERVICIOS NO. 12; PERTENECIENTES A LA DIRECCIÓN DE SANIDAD EJERCITO  CENTRAL ADMINISTRATIVA Y CONTABLE CENAC R,SUFICIENTE,1
CO1.PCCNTR.3156223,El arrendador entrega al arrendatario a titulo de arrendamiento el segundo piso del inmueble ubicado en la DIAGONAL 89 A SUR No 87-60; de la localidad de Bosa de la ciudad de Bogotá; para ser destinado a los servicios de bienestar social que presta la Secretaria Distrital de Integración Social,SUFICIENTE,1
CO1.PCCNTR.8744349,PRESTACION DE SERVICIOS TECNICOS ADMINISTRATIVOS PARA LAS ACTIVIDADES Y PROCESOS RELACIONADOS CON LA OFICINA DE ASESORIA JURIDICA Y CONTRATACION,REQUIERE_REVISION,0
CO1.PCCNTR.9317907,COMPRA DE MATERIAL PEDAGÓGICO Y BIENES DE CONSUMOS FINAL,SUFICIENTE,1
CO1.PCCNTR.3940597,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO ABOGADO BRINDANDO SU APOYO Y SOPORTE JURÍDICO AL ÁREA DE DERECHOS HUMANOS; DERECHO INTERNACIONAL HUMANITARIO; PROMOCIÓN DE LA PAZ Y COORDINACIÓN DEL PUNTO DE ATENCIÓN A VÍCTIMAS DE LA SECRETARIA DE GOBIERNO MUNICIPAL; EN LO QUE EN DERECHO SE REQUIERA; DAND,SUFICIENTE,1
CO1.PCCNTR.7159405,SUMINISTRO DE MATERIAL DE FERRETERIA PARA LA IED SERREZUELA,SUFICIENTE,1
CO1.PCCNTR.8313138,Suscripción al producto Data License propiedad de la sociedad BLOOMBERG FINANCE L.P.,SUFICIENTE,1
CO1.PCCNTR.7207186,Prestar servicios de apoyo a la gestión en asuntos administrativos; técnicos y operativos en la Dirección del DADEP.,REQUIERE_REVISION,0
CO1.PCCNTR.4303367,Identificar; caracterizar y priorizar áreas potenciales del sistema de espacio público integrado a los corredores ambientales y redes ecológicas; para la generación de conectividad biológica urbana en el municipio de La Virginia; Risaralda,SUFICIENTE,1
CO1.PCCNTR.3124491,CONSTRUCCIÓN DE PARQUES RECREATIVOS INFANTILES EN DIFERENTES SECTORES DEL MUNICIPIO DE POPAYÁN,SUFICIENTE,1
CO1.PCCNTR.6928039,PRESTAR LOS SERVICIOS PROFESIONALES CON AUTONOMÍA TÉCNICA; ADMINISTRATIVA Y FINANCIERA EN LA SUBDIRECCION TECNICA DE LINEAMIENTOS; DESARROLLANDO ACTIVIDADES QUE PERMITAN LA ESTRUCTURACIÓN; EJECUCION Y SEGUIMIENTO DE LA ESTRATEGIA DE VOLUNTARIADO DEL IDIPRON .,SUFICIENTE,1
CO1.PCCNTR.3927539,PRESTACIÓN DE SERVICIOS PROFESIONALES PARA EL FORTALECIMIENTO INTEGRAL DE LA SECRETARIA DE HACIENDA.,REQUIERE_REVISION,0
CO1.PCCNTR.554408,Prestación de servicios de apoyo en la promoción institucional a través de la emisión de mensajes radiales institucionales.,SUFICIENTE,1
CO1.PCCNTR.3137735,LA UNIVERSIDAD DE NARIÑO es una INSTITUCION DE EDUCACION SUPERIOR de naturaleza pública; CON ACREDITACION DE ALTA CALIDAD; que prestará sus servicios para ADELANTAR EL PROCESO DE SELECCION DE LOS ASPIRANTES A SECRETARIO GENERAL DEL CONCEJO MUNICIPAL DE PASTO. PERIODO 2022- 2023,SUFICIENTE,1
CO1.PCCNTR.883944,PRESTACIÓN DE SERVICIOS COMO PROFESIONAL ESPECIALIZADO; PARA EL APOYO A LA SECRETARIA DE SALUD MUNICIPAL EN LA COORDINACION DEL SISTEMA INTEGRAL DE EMERGENCIAS MÉDICAS SIDENE.,SUFICIENTE,1
CO1.PCCNTR.9548388,ADQUISICIÓN DE IMPLEMENTACIÓN E INDUMENTARIA DEPORTIVA CON EL FIN DE APOYAR SU PREPARACIÓN; ENTRENAMIENTO Y PARTICIPACIÓN EN COMPETENCIAS OFICIALES DE LIGA PROFESIONAL; GARANTIZANDO LAS CONDICIONES TÉCNICAS Y DEPORTIVAS NECESARIAS PARA EL ÓPTIMO DESARROLLO DE SUS ACTIVIDADES COMPETITIVAS.,SUFICIENTE,1
CO1.PCCNTR.7139733,ADQUISICIÓN E INSTALACIÓN DE LLANTAS PARA VEHÍCULOS Y MOTOCICLETAS DEL DEPARTAMENTO DE POLICÍA QUINDÍO.,SUFICIENTE,1
CO1.PCCNTR.9206871,Aunar esfuerzos para brindar el servicio de transporte a los jóvenes y adultos beneficiarios del subsidio de transporte para viajar hacia los municipios de san pedro de los milagros; santa rosa de osos y Medellín; se incluye transporte de los consejeros de juventud.,SUFICIENTE,1
CO1.PCCNTR.3357506,Prestar los servicios de apoyo a la gestión para impulsar y desarrollar actividades de promoción de la salud y prevención de enfermedades transmisibles y no transmisibles dirigidas a los aprendices del Centro Industrial de Mantenimiento y Manufactura en el marco del Plan Nacional Integral de Bienest,SUFICIENTE,1
CO1.PCCNTR.7871593,PRESTAR SERVICIOS DE APOYO A LA GESTIÓN COMO AUXILIAR COMUNITARIO EN ACTIVIDADES DE CONVIVENCIA CIUDADANA; EN EL MARCO DEL PROYECTO DENOMINADO 'FORTALECIMIENTO DE LA CONVIVENCIA CIUDADANA MEDIANTE LA SENSIBILIZACIÓN Y DIVULGACIÓN DE MECANISMOS ALTERNATIVOS DE SOLUCIÓN DE CONFLICTOS EN ENTORNOS COMU,SUFICIENTE,1
CO1.PCCNTR.1277593,Se obliga para con la Agencia Nacional de Infraestructura a prestar sus servicios profesionales en derecho para representar judicial y extrajudicialmente a la Entidad; en los procesos de expropiación judicial; ejecutivos; administrativos; acciones de tutela y policivos relativos con la adquisición d,SUFICIENTE,1
CO1.PCCNTR.1857979,Prestar servicios de apoyo a la gestión en la programación y ejecución de las actividades de sostenibilidad; funcionamiento y mejoramiento de los CEFES administrados por el IDRD.,SUFICIENTE,1
CO1.PCCNTR.3701414,EL ARRENDAMIENTO DE AREA PARA EL ALMACENAMIENTO DE ARCHIVOS DOCUMENTALES DEL ARCHIVO CENTRAL DE LA GERENCIA DEPARTAMENTAL COLEGIADA DE SANTANDER DE LA CONTRALORÍA GENERAL DE LA REPÚBLICA,SUFICIENTE,1
CO1.PCCNTR.4146218,INTERVENTORIA INTEGRAL AL CONTRATO DE EJECUCION DE LAS OBRAS DE ADECUACIÓN; MEJORAMIENTO Y MANTENIMIENTO CORRECTIVO DE LAS PLANTAS FÍSICAS; ASÍ COMO LA ADECUACIÓN Y/O MEJORAMIENTO DE COMEDORES ESCOLARES DE LOS COLEGIOS DISTRITALES Y LA EJECUCIÓN DE OBRAS MENORES QUE PERMITAN LA ATENCIÓN DE EMERGENCI,SUFICIENTE,1
CO1.PCCNTR.6876933,TRANSFERENCIA DE LOS DE RECURSOS ECONÓMICOS DEL ORDEN MUNICIPAL A TRAVÉS DEL FONDO DE SOLIDARIDAD Y REDISTRIBUCIÓN DEL INGRESO - FSRI; TENDIENTES AL OTORGAMIENTO DE SUBSIDIOS A LA DEMANDA DEL SERVICIO PÚBLICO DOMICILIARIO DE ASEO DE USUARIOS DE LOS ESTRATOS 1; 2 Y 3 DEL MUNICIPIO DE ANDALUCIA PARA L,SUFICIENTE,1
CO1.PCCNTR.5762061,PRESTACION DE SERVICIOS DE UN AUXILIAR DE ENFERMERÍA PARA APOYO DE LABORATORIO EN TOMA DE MUESTRAS DEL HOSPITALSAN CARLOS E.S.E; DANDO CUMPLIMIENTO A LOS PROCESOS; PROCEDIMIENTOS Y PROTOCOLOS INSTITUCIONALES.,SUFICIENTE,1
CO1.PCCNTR.5061673,OACRI-027 Prestar servicios profesionales a la Dirección General de la UAESP en el acompañamiento; gestión; trámite y seguimiento de los procesos relacionados con el concejo de Bogotá y el congreso de la República; de acuerdo a lo establecido en los procedimientos que sobre la materia tenga implemen,SUFICIENTE,1
CO1.PCCNTR.791378,PRESTAR SERVICIOS PROFESIONALES A LA SUBDIRECCIÓN TÉCNICA DE PRODUCCIÓN E INTERVENCIÓN EN LA ELABORACIÓN Y SEGUIMIENTO DE LOS (PMT) PLANES DE MANEJO DE TRANSITO REQUERIDOS PARA LA INTERVENCIÓN DE LOS SEGMENTOS VIALES,SUFICIENTE,1
CO1.PCCNTR.5171617,Entregar a título de COMODATO O PRESTAMO DE USO el bien inmueble de su propiedad; ubicado en la manzana 1; casa 16 Barrio Ciudad Baquía Etapa 1 del municipio de Pereira; identificado con la Matricula Inmobiliaria No. 290-77699 y Ficha Catastral 660010107000003190011000000000; un área específica de 1,REQUIERE_REVISION,0
CO1.PCCNTR.8843113,Prestar Servicios Profesionales Para Apoyar La Estructuracion Implementacion Gestion Y Seguimiento De Los Procesos Derivados De La Ejecucion De Planes Programas Proyectos Modalidades Y Estrategias Relacionadas Con La Promocion De Los Derechos Y La Prevencion De Vulneraciones De La Infancia Y La Adol,SUFICIENTE,1
CO1.PCCNTR.6293700,MEG-74 AUNAR ESFUERZOS TECNICOS; ECONOMICOS Y HUMANOS PARA PRESTAR EL SERVICIO DE ATENCION INTEGRAL AL ADULTO MAYOR DEL MUNICIPIO DE TUNJA BOYACA-VIGENCIA 2024; DENTRO DE LA ESTRATEGIA SABIDURIA CON AMOR DE LA SECRETARIA DE LA MUJER EQUIDAD DE GENERO E INLCUSION SOCIAL.,SUFICIENTE,1
CO1.PCCNTR.7745571,Prestación de servicios de fumigación; desinsectación; desratización; desinfección y limpieza de las diferentes áreas de las instalaciones del edificio del Despacho Regional y el CIGEC,SUFICIENTE,1
CO1.PCCNTR.6203502,SERVICIOS CLOUD PARA EL FORTALECIMIENTO DE LOS SERVICIOS WEB DE LA EMPRESA DE SERVICIOS PÚBLICOS DE FUSAGASUGÁ - EMSERFUSA E.S.P.,SUFICIENTE,1
CO1.PCCNTR.6472263,ADQUISICIÓN DEL KIT DE REPARACION PARA TANQUES DE COMBUSTIBLE PARA EL GRUPO TECNICO NO.13 DEL COMANDO AEREO DE COMBATE NO.1; DE ACUERDO A ESPECIFICACIONES TECNICAS,SUFICIENTE,1
CO1.PCCNTR.8950000,4011 - Prestar servicios de apoyo a la gestión a la Delegada para el Buen Futuro en las actividades para la implementación territorial de la estrategia misional SerenaMente; en el desarrollo de actividades de formación y fortalecimiento de capacidades dirigidas a la población beneficiaria en las reg,SUFICIENTE,1
CO1.PCCNTR.3344488,APOYO PROFESIONAL PARA EL DESARROLLO DE LAS ACCIONES DEL PROGRAMA PLAN AMPLIADO DE INMUNIZACIONES Y GESTION DE LA SALUD INFANTIL EN EL MUNICIPIO DE ACACIAS META,SUFICIENTE,1
CO1.PCCNTR.8065386,CONTRATO INTERADMNISTRATIVO PARA LA DISTRIBUCIÓN DE CORREO CERTIFICADO A NIVEL RURAL; URBANO; MUNICIPAL Y NACIONAL; PARA LA SECRETARÍA DE TRANSITO Y TRANSPORTE Y LA SECRETARÍA DE HACIENDA Y DEL TESORO MUNICIPAL DEL MUNICIPIO DE HONDA TOLIMA,SUFICIENTE,1
CO1.PCCNTR.6820953,PRESTACIÓN DE SERVICIOS PROFESIONALES EN EL MARCO DEL PROYECTO; FORTALECIMIENTO; GESTIÓN Y ARTICULACIÓN DE LA OFERTA SOCIAL PARA MIGRANTES EN CONDICIONES DE VULNERABILIDAD EN EL MUNICIPIO DE CANDELARIA.,REQUIERE_REVISION,0
CO1.PCCNTR.6431517,PRESTACION DE SERVICIOS DE APOYO A LA GESTION PARA REALIZAR COMO APOYO LOGISTICO A LAS DIFERENTES ACTIVIDADES QUE SE PRESENTEN EN EL MUNICIPIO DE EL PASO,REQUIERE_REVISION,0
CO1.PCCNTR.6897483,EL DISTRITO; hará la entrega en calidad de PRÉSTAMO DE USO; al USUARIO del escenario deportivo COLISEO EVANGELISTA MORA; ubicado en la UNIDAD DEPORTIVA SAN FERNANDO de la ciudad de Santiago de Cali; para el desarrollo del evento VIII CONGRESO IBEROAMERICANO DE EDUCACIÓN AMBIENTAL.,SUFICIENTE,1
CO1.PCCNTR.3047466,AUNAR ESFUERZOS TECNICOS; ADMINISTRATIVOS Y FINANCIEROS ENTRE LA ALCALDIA MUNICIPAL Y LA CAJA DE COMPRENSACION FAMILIAR COMFACHOCO; PARA EL FORTALECIMIENTO Y DIFUSION DE LAS EXPRESIONES CULTURALES Y ARTISTICAS POR MEDIO DE LA IMPLEMENTACION DE UNA ESCUELA DE MUSICA Y BELLAS ARTES FRANCISCANA EN EL,SUFICIENTE,1
CO1.PCCNTR.488611,a nombre propio y de manera independiente; es decir; sin que exista subordinación; ni relación laboral virtud del presente contrato; se obliga a la PRESTACIÒN DE SERVICIOS PROFESIONALES PARA LLEVAR A CABO EL SEGUIMIENTO; ACOMPAÑAMIENTO Y RECOMENDACIONES EN MATERIA DE CALIDAD NECESARIAS DENTRO DE L,SUFICIENTE,1
CO1.PCCNTR.6380011,ADQUISICIÓN; PREINSTALACIÓN E INSTALACIÓN Y PUESTA EN FUNCIONAMIENTO DE EQUIPOS BIOMÉDICOS PARA EL SERVICIO DE SALAS DE CIRUGÍA; UCI PEDIÁTRICA HOSPITALIZADOS; CONSULTA EXTERNA; URGENCIAS PERTENECIENTES AL HOSPITAL MILITAR CENTRAL PARA LA VIGENCIA 2024. - (DOPPLER FETAL).,SUFICIENTE,1
CO1.PCCNTR.7147939,CONTRATAR LA POLIZA DE MANEJO GLOBAL SECTOR ESTATAL; PARA LA PERSONERIA MUNICIPAL DE ARMERO GUAYABAL,SUFICIENTE,1
CO1.PCCNTR.2053430,PRESTAR LOS SERVICIOS PROFESIONALES DE APOYO A LA GESTIÓN REALIZANDO LEGALIZACIÓN DE LOS PREDIOS DEL MUNICIPIO DE QUIBDO,SUFICIENTE,1
CO1.PCCNTR.3907026,Prestación de servicios profesionales para apoyar el componente de comunicaciones del Contrato interadministrativo entre secretaría de Juventud y el MCM para la ejecución del proyecto de fortalecimiento de la movilización Juvenil denominado MEDELLÍN EN LA CABEZA,SUFICIENTE,1
CO1.PCCNTR.7720148,SUMINISTRO DE PAPEL HIGIENICO Y TOALLAS DE MANO,SUFICIENTE,1
CO1.PCCNTR.8516612,AUNAR ESFUERZOS ADMINISTRATIVOS; TÉCNICOS; LOGÍSTICOS; JURÍDICOS Y FINANCIEROS PARA LLEVAR A CABO LA RESTAURACIÓN; ADECUACIÓN Y PUESTA EN FUNCIONAMIENTO DEL ANTIGUO PALACIO MUNICIPAL COMO LA CASA DE LA CULTURA DEL MUNICIPIO DE OVEJAS; EN EL DEPARTAMENTO DE SUCRE,SUFICIENTE,1
CO1.PCCNTR.9492900,LOTE 1: PRUEBAS RÁPIDAS PARA TAMIZAJE VIH Y DEMÁS INSUMOS. LOTE 2 INSUMOS Y APARATOS MEDICOS; QUE SE REQUIEREN PARA LA INCORPORACIÓN DE CONSCRIPTOS REALIZADO POR EL COMANDO DE RECLUTAMIENTO Y CONTROL RESERVAS DEL EJÉRCITO NACIONAL- DIRECCIÓN DE RECLUTAMIENTO; A EJECUTAR EN LA VIGENCIA 2026,SUFICIENTE,1
CO1.PCCNTR.6177193,PRESTAR SERVICIOS PROFESIONALES A LA DIRECCIÓN DE ACCESO A LA JUSTICIA PARA APOYAR TERRITORIALMENTE LAS ACCIONES NECESARIAS PARA LA ESTRATEGIA DE ACCESO A LA JUSTICIA RELACIONADA CON MEDIACIÓN ESCOLAR Y JUSTICIA COMUNITARIA EN BOGOTÁ RURAL Y URBANA; DE ACUERDO CON LOS LINEAMIENTOS ESTABLECIDOS POR L,SUFICIENTE,1
CO1.PCCNTR.2637917,CONTRATO DE TRANSACCIÓN CON LA IPS SOCIEDAD DE NEUROCIENCIAS E IMÁGENES DIAGNOSTICAS NEUROIMAGENES S.A. PARA EL SANEAMIENTO DEFINITIVO DE LAS CUENTAS DE SERVICIOS Y TECNOLOGÍAS NO FINANCIADAS CON LA UPC DEL RÉGIMEN SUBSIDIADO EN EL MARCO DEL ARTÍCULO 238 DE LA LEY 1955 DE 2019 Y NORMAS QUE LO REGLAM,SUFICIENTE,1
CO1.PCCNTR.8380319,CONTRATAR LA PRESTACIÓN DE SERVICIOS DE UNA PROFESIONAL EN PSICOLOGIA; PARA EL PROGRAMA EQUIPOS BASICOS DE ATENCION PRIMARIA EN SALUD URBANOS; EJECUTADOS EN EL MUNICIPIO DE MELGAR TOLIMA POR LA CENTRAL DEL URGENCIAS LOUIS PASTEUR ESE; CONFORME A RESOLUCION 1928 DE 2024,SUFICIENTE,1
CO1.PCCNTR.1535171,PRESTACIÓN DE SERVICIOS DE APOYO DE UN TECNÓLOGO PARA EL FORTALECIMIENTO DE LA INSPECCION; VIGILANCIA Y CONTROL DE LOS ESTABLECIMIENTOS COMERCIALES DEL MUNICIPIO DE IBAGUE,SUFICIENTE,1
CO1.PCCNTR.4631331,PRESTACIÓN DE SERVICIOS PROFESIONALES DE UN ABOGADO ESPECIALIZADO PARA APOYAR LOS PROCESOS QUE SE LLEVEN A CABO EN TEMAS PENALES; CONTRACTUALES; Y DEMÁS EN LINEA DE DEFENSA DEL CONSERVATORIO DEL TOLIMA,SUFICIENTE,1
CO1.PCCNTR.4480117,PRESTACIÓN DE SERVICIOS PARA LA IMPLEMENTACION DE ACCCIONES DE LA POBLACIÓN ETNICA (AFROS E INDIGENAS) DE LA SECRETARIA DE GOBIERNO EN EL MUNICIPIO DE ACACÍAS - META,REQUIERE_REVISION,0
CO1.PCCNTR.2053529,Renovar las licencias de la solución de seguridad de la información con cobertura total de perímetro de gestión para equipo principal y para equipo de respaldo; que incluya actualizaciones; nuevas versiones y soporte Técnico para la red de datos de la Alcaldía de Pereira,SUFICIENTE,1
CO1.PCCNTR.6228205,GOB 204 CONTRATO DE COMODATO O PRESTAMOS DE BIENES MUEBLES A LA JUNTA DE ACCION COMUNAL DE LA VEREDA LA ELENA DEL COREREGIMIENTO TRECE DEL MUNICIPIO DE IBAGUE EN EL MARCO DEL PROYECTO FORTALECIMIENTO DE LA DEMOCRACIA; LA PARTICIPACION CIUDADANA Y LA LIBERTAD RELIGIOSA EN EL MUNICIPIO DE IBAGUE.,SUFICIENTE,1
CO1.PCCNTR.5347893,PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN DE LA SECRETARIA DE TRANSPORTE Y MOVILIDAD EN LA VIGILANCIA; CONTROL E INTERVENCIÓN DEL CUMPLIMIENTO DE LAS NORMAS DE TRÁNSITO; A FIN DE DISMINUIR LOS INDICES DE ACCIDENTALIDAD Y FOMENTAR LA SEGURIDAD VIAL.,SUFICIENTE,1
CO1.PCCNTR.8716118,MEJORAMIENTO DE LA INFRAESTRUCTURA FÍSICA DE LA BIBLIOTECA MUNICIPAL DE RIOBLANCO TOLIMA,SUFICIENTE,1
CO1.PCCNTR.6857087,AUNAR ESFUERZOS TECNICOS; ADMINISTRATIVOS Y ECONOMICOS; PARA LA REALIZACIÓN DE ACTIVIDADES CULTURALES Y ARTISTICAS DEPORTIVAS Y DE EMPRENDIMIENTO EN EL MARCO DE LA DECIMOTERCERA FERIA DE EL CERRITO PARAISO TURISTICO Y CULTURAL; EN EL MUNICIPIO DE EL CERRITO,SUFICIENTE,1
CO1.PCCNTR.9230314,1_5055_77_1_2026 Prestar servicios de apoyo técnico a la gestión como diseñador; para el acompañamiento en las actividades de diseño gráfico y funcional requeridas en el desarrollo e implementación de la plataforma tecnológica del Fondo Emprender; bajo la coordinación de la fábrica de software.,SUFICIENTE,1
CO1.PCCNTR.8208170,PRESTACIÓN DEL SERVICIO DE DIFUSIÓN EN REDES SOCIALES; PAGINA WEB; CUBRIMIENTO Y SEGUIMIENTO DE LOS PROGRAMAS Y ACTIVIDADES QUE REQUIERA LA ALCALDÍA MUNICIPAL DE SOACHA. EN VIRTUD DE LA GERENCIA INTEGRAL DEL CONTRATO INTERADMINISTRATIVO N° 1918-2025; ENTRE EPUXUA E.I.C.E. Y LA SECRETARIA GENERAL DEL,SUFICIENTE,1
CO1.PCCNTR.350642,ADQUISICION DE DETECTOR DE JUNTURAS NO LINEALES,SUFICIENTE,1
CO1.PCCNTR.3640920,PRESTACION DE SERVICIOS COMO FACTURADOR DE CUENTAS MEDICAS PARA LA UNIDAD DE CUENTAS HOSPITALARIAS Y FACTURACION DE LA ENTIDAD DESCENTRALIZADA DEL SECTOR DEFENSA - HOSPITAL MILITAR CENTRAL,SUFICIENTE,1
CO1.PCCNTR.9086674,PRESTACIÓN DE SERVICIOS DE AUXILIARES DE APOYO A LA GESTIÓN Y DE SERVICIOS GENERALES EN LA ALCALDIA DE LETICIA,REQUIERE_REVISION,0
CO1.PCCNTR.3095794,ADQUISICIÓN DE SOLUCIONES Y MATERIALES DE LABORATORIO SOPORTE PARA ACTIVIDADES DE TOMA DE MUESTRA,SUFICIENTE,1
CO1.PCCNTR.8767193,PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTION COMO AUXILIAR DE ENFERMERÍA DENTRO DEL MARCO DE LA RESOLUCIÓN 1032 DEL 11 DE JUNIO 2024 QUE ORIENTA LA CONFORMACIÓN Y OPERACIÓN DE LOS EQUIPOS BÁSICOS EN SALUD EN EL MUNICIPIO DE GIRÓN 25,SUFICIENTE,1
CO1.PCCNTR.5679329,GRUPO 2: ADQUISICION AIRES ACONDICIONADOS; (BAACA05),SUFICIENTE,1
CO1.PCCNTR.1485846,SUMINISTRO DE INSUMOS MÉDICO QUIRÚRGICOS Y DISPOSITIVOS MÉDICOS,SUFICIENTE,1
CO1.PCCNTR.7153859,REALIZAR EL SUMINISTRO DE PÓLIZAS DE SEGUROS; TODO RIESGO MAQUINARIA Y EQUIPO; AUTOMÓVILES; RESPONSABILIDAD CIVIL CONTRACTUAL BÁSICA DEL MUNICIPIO DE LABRANZAGRANDE - BOYACÁ,SUFICIENTE,1
CO1.PCCNTR.9666466,PRESTAR LOS SERVICIOS DE APOYO A LA GESTIÓN A LA SECRETARIA DE SALUD,REQUIERE_REVISION,0
CO1.PCCNTR.4996632,SUMINISTRO DE ARTICULOS DE ASEO PARA TODAS LAS SEDES DE LA IE MARINO RENJIFO SALCEDO,SUFICIENTE,1
CO1.PCCNTR.8267704,PRESTACIÓN DE SERVICIOS DE FORMA AUTÓNOMA E INDEPENDIENTE; POR PARTE DEL CONTRATISTA A FAVOR DE LA SECRETARÍA DE EDUCACIÓN; CULTURA Y DEPORTE; EN EL DESARROLLO DE ACTIVIDADES CONFORME A LA ESTRATEGIA DE GOBIERNO EN LÍNEA; OFERTA TIC; SOPORTE Y MANTENIMIENTO TÉCNICO DEL SOFTWARE Y HARDWARE DE LOS EQ,SUFICIENTE,1
CO1.PCCNTR.8029581,PRESTACION DE SERVICIOS PROFESIONALES ESPECALIZADOS COMO RADIOLOGO DE ACUERDO A LAS NECESIDADES ASISTENCIALES DEL HOSPITAL LA CANDELARIA E.S.E. DE EL BANCO; MAGDALENA,REQUIERE_REVISION,0
CO1.PCCNTR.2548046,Adquirir Kits básicos para dotación en caso de desastres para la implementación de la estrategia del sistema de alertas tempranas en desarrollo del proyecto denominado Fortalecimiento de la capacidad comunitaria para la Gestión del Riesgo a partir de la integración al Sistema de Alertas Tempranas d,SUFICIENTE,1
